timestamp,runtime_name,provider_id,device_id,signal_id,value,value_type,quality
2026-07-28T18:58:09.047Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-28T19:17:39.35Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T06:58:08.35Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T08:31:54.727Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T12:40:40.849Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T14:32:57.472Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T15:20:13.183Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T17:02:31.09Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T18:46:12.761Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T19:16:38.181Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T19:29:18.39Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T20:56:27.113Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T21:22:32.446Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T22:11:38.344Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T23:23:21.866Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T23:42:37.139Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-29T23:58:34.879Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T00:42:53.145Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T01:26:58.842Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T01:57:21.779Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T03:38:40.683Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T04:39:59.28Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T05:04:34.595Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T05:27:52.428Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T05:44:35.166Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T05:46:07.69Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T06:24:20.728Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T07:20:04.214Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T07:24:39.297Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T07:27:09.32Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T09:49:16.276Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T10:08:49.125Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T11:27:02.865Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T12:26:51.187Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T12:57:44.114Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T13:28:39.706Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T13:42:34.947Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T14:13:45.384Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T14:47:25.856Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T15:12:31.208Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T15:30:58.965Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T16:04:26.947Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T16:56:22.909Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T18:09:18.942Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T19:00:59.695Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T19:11:07.343Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T20:00:45.73Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T20:13:48.412Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T20:38:46.269Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-30T21:30:11.987Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-31T12:16:20.905Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-31T16:04:31.764Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-31T17:14:07.761Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-31T17:26:00.236Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
2026-07-31T17:48:51.613Z,bioreactor-automation,bread0,rlht0,period2_ms,1000,uint64,OK
